The Absolute Way;Relative Way;Class
C:\labs\pp_lab3\dataset\dataset_number\6553.jpg;dataset/dataset_number/6553.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8725.jpg;dataset/dataset_number/8725.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\4044.jpg;dataset/dataset_number/4044.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\5724.jpg;dataset/dataset_number/5724.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\9087.jpg;dataset/dataset_number/9087.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\9936.jpg;dataset/dataset_number/9936.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\4492.jpg;dataset/dataset_number/4492.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\1760.jpg;dataset/dataset_number/1760.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\3743.jpg;dataset/dataset_number/3743.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\7749.jpg;dataset/dataset_number/7749.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\5197.jpg;dataset/dataset_number/5197.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\7610.jpg;dataset/dataset_number/7610.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\4918.jpg;dataset/dataset_number/4918.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\0879.jpg;dataset/dataset_number/0879.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\2534.jpg;dataset/dataset_number/2534.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\1458.jpg;dataset/dataset_number/1458.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8555.jpg;dataset/dataset_number/8555.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\4152.jpg;dataset/dataset_number/4152.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\1396.jpg;dataset/dataset_number/1396.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\2063.jpg;dataset/dataset_number/2063.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\3866.jpg;dataset/dataset_number/3866.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\7173.jpg;dataset/dataset_number/7173.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\1203.jpg;dataset/dataset_number/1203.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8564.jpg;dataset/dataset_number/8564.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\2305.jpg;dataset/dataset_number/2305.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\2684.jpg;dataset/dataset_number/2684.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\6496.jpg;dataset/dataset_number/6496.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\9733.jpg;dataset/dataset_number/9733.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\2308.jpg;dataset/dataset_number/2308.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\6304.jpg;dataset/dataset_number/6304.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\7047.jpg;dataset/dataset_number/7047.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\9948.jpg;dataset/dataset_number/9948.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\9027.jpg;dataset/dataset_number/9027.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\7256.jpg;dataset/dataset_number/7256.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\0563.jpg;dataset/dataset_number/0563.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\2394.jpg;dataset/dataset_number/2394.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\2167.jpg;dataset/dataset_number/2167.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\5104.jpg;dataset/dataset_number/5104.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8511.jpg;dataset/dataset_number/8511.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\0505.jpg;dataset/dataset_number/0505.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\4027.jpg;dataset/dataset_number/4027.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\0445.jpg;dataset/dataset_number/0445.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8311.jpg;dataset/dataset_number/8311.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\5998.jpg;dataset/dataset_number/5998.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\3425.jpg;dataset/dataset_number/3425.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\5021.jpg;dataset/dataset_number/5021.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\5464.jpg;dataset/dataset_number/5464.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\4640.jpg;dataset/dataset_number/4640.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\9442.jpg;dataset/dataset_number/9442.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8985.jpg;dataset/dataset_number/8985.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\3772.jpg;dataset/dataset_number/3772.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\5493.jpg;dataset/dataset_number/5493.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\0449.jpg;dataset/dataset_number/0449.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8625.jpg;dataset/dataset_number/8625.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\9446.jpg;dataset/dataset_number/9446.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\3785.jpg;dataset/dataset_number/3785.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\0987.jpg;dataset/dataset_number/0987.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\7738.jpg;dataset/dataset_number/7738.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\5385.jpg;dataset/dataset_number/5385.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\6500.jpg;dataset/dataset_number/6500.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8103.jpg;dataset/dataset_number/8103.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8245.jpg;dataset/dataset_number/8245.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8431.jpg;dataset/dataset_number/8431.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8315.jpg;dataset/dataset_number/8315.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8037.jpg;dataset/dataset_number/8037.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\0070.jpg;dataset/dataset_number/0070.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\2364.jpg;dataset/dataset_number/2364.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\4532.jpg;dataset/dataset_number/4532.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\0502.jpg;dataset/dataset_number/0502.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8042.jpg;dataset/dataset_number/8042.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\4744.jpg;dataset/dataset_number/4744.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\2429.jpg;dataset/dataset_number/2429.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\2400.jpg;dataset/dataset_number/2400.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\7140.jpg;dataset/dataset_number/7140.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\1453.jpg;dataset/dataset_number/1453.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\2935.jpg;dataset/dataset_number/2935.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\9428.jpg;dataset/dataset_number/9428.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\0410.jpg;dataset/dataset_number/0410.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\6227.jpg;dataset/dataset_number/6227.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\2133.jpg;dataset/dataset_number/2133.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\5317.jpg;dataset/dataset_number/5317.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\5748.jpg;dataset/dataset_number/5748.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\5621.jpg;dataset/dataset_number/5621.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\0538.jpg;dataset/dataset_number/0538.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\7400.jpg;dataset/dataset_number/7400.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\5803.jpg;dataset/dataset_number/5803.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\1607.jpg;dataset/dataset_number/1607.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\5070.jpg;dataset/dataset_number/5070.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\7049.jpg;dataset/dataset_number/7049.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\5336.jpg;dataset/dataset_number/5336.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\1909.jpg;dataset/dataset_number/1909.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\5329.jpg;dataset/dataset_number/5329.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\1370.jpg;dataset/dataset_number/1370.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\3232.jpg;dataset/dataset_number/3232.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\0114.jpg;dataset/dataset_number/0114.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\0001.jpg;dataset/dataset_number/0001.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\5269.jpg;dataset/dataset_number/5269.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\0642.jpg;dataset/dataset_number/0642.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\9144.jpg;dataset/dataset_number/9144.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\4966.jpg;dataset/dataset_number/4966.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\4594.jpg;dataset/dataset_number/4594.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\6478.jpg;dataset/dataset_number/6478.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\0930.jpg;dataset/dataset_number/0930.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\3882.jpg;dataset/dataset_number/3882.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\6513.jpg;dataset/dataset_number/6513.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\1952.jpg;dataset/dataset_number/1952.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\2501.jpg;dataset/dataset_number/2501.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\9307.jpg;dataset/dataset_number/9307.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8298.jpg;dataset/dataset_number/8298.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\1359.jpg;dataset/dataset_number/1359.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\7092.jpg;dataset/dataset_number/7092.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\3449.jpg;dataset/dataset_number/3449.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8556.jpg;dataset/dataset_number/8556.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\9218.jpg;dataset/dataset_number/9218.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\6177.jpg;dataset/dataset_number/6177.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8450.jpg;dataset/dataset_number/8450.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\2210.jpg;dataset/dataset_number/2210.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\1199.jpg;dataset/dataset_number/1199.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8013.jpg;dataset/dataset_number/8013.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\5258.jpg;dataset/dataset_number/5258.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\0935.jpg;dataset/dataset_number/0935.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\3963.jpg;dataset/dataset_number/3963.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\1776.jpg;dataset/dataset_number/1776.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\9529.jpg;dataset/dataset_number/9529.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8727.jpg;dataset/dataset_number/8727.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\9480.jpg;dataset/dataset_number/9480.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8657.jpg;dataset/dataset_number/8657.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\0662.jpg;dataset/dataset_number/0662.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\7004.jpg;dataset/dataset_number/7004.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\1050.jpg;dataset/dataset_number/1050.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\4712.jpg;dataset/dataset_number/4712.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\5186.jpg;dataset/dataset_number/5186.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\0647.jpg;dataset/dataset_number/0647.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\6839.jpg;dataset/dataset_number/6839.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\3658.jpg;dataset/dataset_number/3658.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\3913.jpg;dataset/dataset_number/3913.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\9926.jpg;dataset/dataset_number/9926.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\5247.jpg;dataset/dataset_number/5247.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\3358.jpg;dataset/dataset_number/3358.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8604.jpg;dataset/dataset_number/8604.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\6442.jpg;dataset/dataset_number/6442.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\6918.jpg;dataset/dataset_number/6918.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\4170.jpg;dataset/dataset_number/4170.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\7596.jpg;dataset/dataset_number/7596.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\7025.jpg;dataset/dataset_number/7025.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\5008.jpg;dataset/dataset_number/5008.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\0448.jpg;dataset/dataset_number/0448.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\3248.jpg;dataset/dataset_number/3248.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\3156.jpg;dataset/dataset_number/3156.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\4407.jpg;dataset/dataset_number/4407.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8187.jpg;dataset/dataset_number/8187.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\2718.jpg;dataset/dataset_number/2718.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\4450.jpg;dataset/dataset_number/4450.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\9575.jpg;dataset/dataset_number/9575.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8092.jpg;dataset/dataset_number/8092.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\4952.jpg;dataset/dataset_number/4952.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8147.jpg;dataset/dataset_number/8147.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\5575.jpg;dataset/dataset_number/5575.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\3416.jpg;dataset/dataset_number/3416.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\2542.jpg;dataset/dataset_number/2542.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\4481.jpg;dataset/dataset_number/4481.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\6087.jpg;dataset/dataset_number/6087.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\1589.jpg;dataset/dataset_number/1589.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8154.jpg;dataset/dataset_number/8154.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\6853.jpg;dataset/dataset_number/6853.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\7693.jpg;dataset/dataset_number/7693.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\6525.jpg;dataset/dataset_number/6525.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8393.jpg;dataset/dataset_number/8393.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\4838.jpg;dataset/dataset_number/4838.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\6181.jpg;dataset/dataset_number/6181.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\9528.jpg;dataset/dataset_number/9528.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\2652.jpg;dataset/dataset_number/2652.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8340.jpg;dataset/dataset_number/8340.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8288.jpg;dataset/dataset_number/8288.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\4539.jpg;dataset/dataset_number/4539.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\0338.jpg;dataset/dataset_number/0338.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\7397.jpg;dataset/dataset_number/7397.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\6082.jpg;dataset/dataset_number/6082.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\6044.jpg;dataset/dataset_number/6044.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\9919.jpg;dataset/dataset_number/9919.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\0391.jpg;dataset/dataset_number/0391.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\2596.jpg;dataset/dataset_number/2596.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\2438.jpg;dataset/dataset_number/2438.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\0033.jpg;dataset/dataset_number/0033.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\5353.jpg;dataset/dataset_number/5353.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8117.jpg;dataset/dataset_number/8117.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\5433.jpg;dataset/dataset_number/5433.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\3595.jpg;dataset/dataset_number/3595.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\5667.jpg;dataset/dataset_number/5667.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\6109.jpg;dataset/dataset_number/6109.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\3920.jpg;dataset/dataset_number/3920.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\0979.jpg;dataset/dataset_number/0979.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\7527.jpg;dataset/dataset_number/7527.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\6133.jpg;dataset/dataset_number/6133.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\7370.jpg;dataset/dataset_number/7370.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\3147.jpg;dataset/dataset_number/3147.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\4324.jpg;dataset/dataset_number/4324.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\0024.jpg;dataset/dataset_number/0024.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8967.jpg;dataset/dataset_number/8967.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\6234.jpg;dataset/dataset_number/6234.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\0454.jpg;dataset/dataset_number/0454.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\9882.jpg;dataset/dataset_number/9882.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\7218.jpg;dataset/dataset_number/7218.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8796.jpg;dataset/dataset_number/8796.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\4402.jpg;dataset/dataset_number/4402.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\4764.jpg;dataset/dataset_number/4764.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\4643.jpg;dataset/dataset_number/4643.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\7535.jpg;dataset/dataset_number/7535.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\0971.jpg;dataset/dataset_number/0971.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8970.jpg;dataset/dataset_number/8970.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\3621.jpg;dataset/dataset_number/3621.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\0513.jpg;dataset/dataset_number/0513.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\3099.jpg;dataset/dataset_number/3099.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\5301.jpg;dataset/dataset_number/5301.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\2126.jpg;dataset/dataset_number/2126.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\7320.jpg;dataset/dataset_number/7320.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\0215.jpg;dataset/dataset_number/0215.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\9288.jpg;dataset/dataset_number/9288.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\9622.jpg;dataset/dataset_number/9622.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\3651.jpg;dataset/dataset_number/3651.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\9524.jpg;dataset/dataset_number/9524.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\0158.jpg;dataset/dataset_number/0158.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\3298.jpg;dataset/dataset_number/3298.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8609.jpg;dataset/dataset_number/8609.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\0460.jpg;dataset/dataset_number/0460.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\6009.jpg;dataset/dataset_number/6009.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\1246.jpg;dataset/dataset_number/1246.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\4053.jpg;dataset/dataset_number/4053.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\7279.jpg;dataset/dataset_number/7279.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\4230.jpg;dataset/dataset_number/4230.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\0375.jpg;dataset/dataset_number/0375.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\4568.jpg;dataset/dataset_number/4568.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\7656.jpg;dataset/dataset_number/7656.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8371.jpg;dataset/dataset_number/8371.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\7966.jpg;dataset/dataset_number/7966.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\9056.jpg;dataset/dataset_number/9056.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\9040.jpg;dataset/dataset_number/9040.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\3655.jpg;dataset/dataset_number/3655.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\9537.jpg;dataset/dataset_number/9537.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\1691.jpg;dataset/dataset_number/1691.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\5002.jpg;dataset/dataset_number/5002.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\0386.jpg;dataset/dataset_number/0386.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\4311.jpg;dataset/dataset_number/4311.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\1554.jpg;dataset/dataset_number/1554.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\6324.jpg;dataset/dataset_number/6324.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\4715.jpg;dataset/dataset_number/4715.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\6371.jpg;dataset/dataset_number/6371.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\1656.jpg;dataset/dataset_number/1656.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\3803.jpg;dataset/dataset_number/3803.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8346.jpg;dataset/dataset_number/8346.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\3848.jpg;dataset/dataset_number/3848.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\7104.jpg;dataset/dataset_number/7104.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\5699.jpg;dataset/dataset_number/5699.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\2831.jpg;dataset/dataset_number/2831.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\6780.jpg;dataset/dataset_number/6780.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8433.jpg;dataset/dataset_number/8433.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8453.jpg;dataset/dataset_number/8453.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8803.jpg;dataset/dataset_number/8803.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\1033.jpg;dataset/dataset_number/1033.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\4069.jpg;dataset/dataset_number/4069.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\6419.jpg;dataset/dataset_number/6419.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\0395.jpg;dataset/dataset_number/0395.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\1840.jpg;dataset/dataset_number/1840.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\6288.jpg;dataset/dataset_number/6288.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\3303.jpg;dataset/dataset_number/3303.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\7158.jpg;dataset/dataset_number/7158.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\7688.jpg;dataset/dataset_number/7688.jpg;bay horse
C:\labs\pp_lab3\dataset\dataset_number\8975.jpg;dataset/dataset_number/8975.jpg;bay horse
